User_ID,Device_Model,Operating_System,App_Usage_Time,Screen_On_Time,Battery_Drain,Number_of_Apps_Installed,Data_Usage,Age,Gender,User_Behavior_Class,Battery_Intensity,User_Status,App_Distraction_Index,Battery_Stress_Score,Generation,Usage_Efficiency,Digital_Burnout_Score,User_Persona,Battery_Efficiency_Level,Extreme_Usage_Flag,Risk_Score,Addiction_Risk_Level
374,Google Pixel 5,Android,560,11.3,2947,95,1663,25,Female,5,260.8,Addicted,5.89,0.5643026806922293,Millennials,0.8259587020648967,10.74,Female - Millennials,High Drain,Normal,86.43452142571086,High Risk
375,OnePlus 9,Android,69,1.3,434,12,164,42,Male,1,333.85,Basic,5.75,0.3778801843317972,Gen X / Boomers,0.8846153846153845,0.16,Male - Gen X / Boomers,Low Drain,Normal,9.94006140702176,Low Risk
376,OnePlus 9,Android,44,1.1,531,17,232,26,Male,1,482.73,Basic,2.59,0.4369114877589454,Millennials,0.6666666666666665,0.19,Male - Millennials,Low Drain,Normal,11.605526631958352,Low Risk
377,iPhone 12,iOS,65,1.7,490,17,122,51,Female,1,288.24,Basic,3.82,0.24897959183673468,Gen X / Boomers,0.6372549019607843,0.29,Female - Gen X / Boomers,Low Drain,Normal,12.283940728874649,Low Risk
378,Google Pixel 5,Android,458,6.0,1875,63,1072,31,Female,4,312.5,Heavy,7.27,0.5717333333333333,Millennials,1.2722222222222224,3.78,Female - Millennials,High Drain,Normal,51.97036443732479,Medium Risk
379,Samsung Galaxy S21,Android,525,10.8,2445,99,1623,57,Male,5,226.39,Addicted,5.3,0.6638036809815951,Gen X / Boomers,0.8101851851851851,10.69,Male - Gen X / Boomers,High Drain,Normal,85.49939927913496,High Risk
380,OnePlus 9,Android,106,3.0,922,22,313,51,Male,2,307.33,Casual,4.82,0.33947939262472887,Gen X / Boomers,0.5888888888888889,0.66,Male - Gen X / Boomers,Low Drain,Normal,20.427179281804833,Low Risk
381,iPhone 12,iOS,188,4.6,1767,47,653,34,Male,3,384.13,Regular,4.0,0.36955291454442557,Millennials,0.6811594202898551,2.16,Male - Millennials,High Drain,Normal,37.42117207315445,Low Risk
382,iPhone 12,iOS,493,10.4,2453,99,1813,39,Male,5,235.87,Addicted,4.98,0.739094985731757,Millennials,0.7900641025641025,10.3,Male - Millennials,High Drain,Normal,86.4488052329462,High Risk
383,OnePlus 9,Android,84,1.5,373,19,299,37,Female,1,248.67,Basic,4.42,0.8016085790884718,Millennials,0.9333333333333332,0.28,Female - Millennials,Low Drain,Normal,14.34988653050327,Low Risk
384,OnePlus 9,Android,104,2.9,653,35,322,30,Male,2,225.17,Casual,2.97,0.49310872894333846,Millennials,0.5977011494252874,1.01,Male - Millennials,Low Drain,Normal,24.141369643572286,Low Risk
385,Samsung Galaxy S21,Android,102,3.0,890,38,548,28,Male,2,296.67,Casual,2.68,0.6157303370786517,Millennials,0.5666666666666667,1.14,Male - Millennials,Low Drain,Normal,28.099052195968497,Low Risk
386,iPhone 12,iOS,349,6.6,2041,78,1096,40,Female,4,309.24,Heavy,4.47,0.5369916707496325,Millennials,0.8813131313131313,5.15,Female - Millennials,High Drain,Normal,58.80416499799759,Medium Risk
387,OnePlus 9,Android,98,2.0,925,32,457,28,Male,2,462.5,Casual,3.06,0.49405405405405406,Millennials,0.8166666666666667,0.64,Male - Millennials,Low Drain,Normal,21.854225070084098,Low Risk
388,Samsung Galaxy S21,Android,72,1.3,461,13,199,32,Male,1,354.62,Basic,5.54,0.4316702819956616,Millennials,0.923076923076923,0.17,Male - Millennials,Low Drain,Normal,10.663596315578696,Low Risk
389,Xiaomi Mi 11,Android,563,11.6,2968,92,2191,34,Female,5,255.86,Addicted,6.12,0.7382075471698113,Millennials,0.8089080459770115,10.67,Female - Millennials,High Drain,Extreme,92.8690428514217,High Risk
390,Xiaomi Mi 11,Android,119,2.8,775,31,313,50,Female,2,276.79,Casual,3.84,0.4038709677419355,Gen X / Boomers,0.7083333333333334,0.87,Female - Gen X / Boomers,Low Drain,Normal,22.48778534241089,Low Risk
391,OnePlus 9,Android,311,7.9,2231,69,1021,36,Male,4,282.41,Heavy,4.51,0.45764231286418644,Millennials,0.6561181434599156,5.45,Male - Millennials,High Drain,Normal,59.50914430650113,Medium Risk
392,OnePlus 9,Android,337,6.1,1901,76,1359,58,Male,4,311.64,Heavy,4.43,0.7148869016307207,Gen X / Boomers,0.9207650273224044,4.64,Male - Gen X / Boomers,High Drain,Normal,59.69122947537045,Medium Risk
393,Samsung Galaxy S21,Android,168,3.5,1055,29,313,54,Male,2,301.43,Casual,5.79,0.2966824644549763,Gen X / Boomers,0.7999999999999999,1.01,Male - Gen X / Boomers,Low Drain,Normal,24.21505806968362,Low Risk
394,iPhone 12,iOS,331,7.4,2129,66,1459,53,Male,4,287.7,Heavy,5.02,0.6852982620948802,Gen X / Boomers,0.7454954954954954,4.88,Male - Gen X / Boomers,High Drain,Normal,62.195701508476844,Medium Risk
395,Google Pixel 5,Android,589,9.2,2663,84,1774,45,Female,5,289.46,Addicted,7.01,0.6661659782200525,Gen X / Boomers,1.0670289855072463,7.73,Female - Gen X / Boomers,High Drain,Normal,77.43478841276197,High Risk
396,Xiaomi Mi 11,Android,472,6.8,2288,61,1356,52,Male,4,336.47,Heavy,7.74,0.5926573426573427,Gen X / Boomers,1.156862745098039,4.15,Male - Gen X / Boomers,High Drain,Normal,57.443065011346945,Medium Risk
397,Xiaomi Mi 11,Android,78,1.1,437,14,143,27,Female,1,397.27,Basic,5.57,0.32723112128146453,Millennials,1.1818181818181817,0.15,Female - Millennials,Low Drain,Normal,9.62715258309972,Low Risk
398,iPhone 12,iOS,517,11.6,2798,90,2175,20,Male,5,241.21,Addicted,5.74,0.7773409578270193,Gen Z,0.7428160919540231,10.44,Male - Gen Z,High Drain,Extreme,92.07075156854893,High Risk
399,OnePlus 9,Android,41,1.6,323,18,221,43,Female,1,201.88,Basic,2.28,0.6842105263157895,Gen X / Boomers,0.4270833333333333,0.29,Female - Gen X / Boomers,Low Drain,Normal,13.443065011346949,Low Risk
400,OnePlus 9,Android,49,1.5,571,10,203,29,Male,1,380.67,Basic,4.9,0.3555166374781086,Millennials,0.5444444444444444,0.15,Male - Millennials,Low Drain,Normal,10.469229742357495,Low Risk
401,Xiaomi Mi 11,Android,522,11.1,2821,86,1891,42,Male,5,254.14,Addicted,6.07,0.6703296703296703,Gen X / Boomers,0.7837837837837838,9.55,Male - Gen X / Boomers,High Drain,Normal,85.77986917634495,High Risk
402,Google Pixel 5,Android,97,2.7,612,36,508,53,Male,2,226.67,Casual,2.69,0.8300653594771242,Gen X / Boomers,0.5987654320987654,0.97,Male - Gen X / Boomers,Low Drain,Normal,26.012414897877456,Low Risk
403,iPhone 12,iOS,411,7.4,1960,71,1264,40,Male,4,264.86,Heavy,5.79,0.6448979591836734,Millennials,0.9256756756756755,5.25,Male - Millennials,High Drain,Normal,61.36804164997998,Medium Risk
404,Samsung Galaxy S21,Android,566,8.6,2595,89,1657,51,Female,5,301.74,Addicted,6.36,0.6385356454720617,Gen X / Boomers,1.0968992248062017,7.65,Female - Gen X / Boomers,High Drain,Normal,75.54425310372447,High Risk
405,iPhone 12,iOS,559,8.2,2618,84,2102,22,Female,5,319.27,Addicted,6.65,0.8029029793735676,Gen Z,1.136178861788618,6.89,Female - Gen Z,High Drain,Normal,78.04218395407823,High Risk
406,Google Pixel 5,Android,478,7.3,2340,69,1017,43,Female,4,320.55,Heavy,6.93,0.4346153846153846,Gen X / Boomers,1.091324200913242,5.04,Female - Gen X / Boomers,High Drain,Normal,57.461086637298095,Medium Risk
407,Xiaomi Mi 11,Android,147,3.2,994,33,567,25,Female,2,310.62,Casual,4.45,0.5704225352112676,Millennials,0.765625,1.06,Female - Millennials,Low Drain,Normal,27.478841276198104,Low Risk
408,OnePlus 9,Android,395,7.3,2291,61,1049,55,Female,4,313.84,Heavy,6.48,0.4578786556089044,Gen X / Boomers,0.9018264840182648,4.45,Female - Gen X / Boomers,High Drain,Normal,55.42130556668002,Medium Risk
409,Samsung Galaxy S21,Android,357,7.8,2289,74,1242,22,Female,4,293.46,Heavy,4.82,0.5425950196592398,Gen Z,0.7628205128205129,5.77,Female - Gen Z,High Drain,Normal,63.34614871178748,Medium Risk
410,Google Pixel 5,Android,405,6.9,2366,61,1434,51,Male,4,342.9,Heavy,6.64,0.6060862214708369,Gen X / Boomers,0.9782608695652173,4.21,Male - Gen X / Boomers,High Drain,Normal,58.71352289413964,Medium Risk
411,Samsung Galaxy S21,Android,501,11.8,2790,86,2074,31,Female,5,236.44,Addicted,5.83,0.7433691756272401,Millennials,0.7076271186440677,10.15,Female - Millennials,High Drain,Extreme,90.31184087571754,High Risk
412,Xiaomi Mi 11,Android,575,8.2,2918,88,1928,50,Male,5,355.85,Addicted,6.53,0.660726525017135,Gen X / Boomers,1.1686991869918701,7.22,Male - Gen X / Boomers,High Drain,Normal,77.16379655586704,High Risk
413,OnePlus 9,Android,257,5.1,1692,46,769,52,Female,3,331.76,Regular,5.59,0.45449172576832153,Gen X / Boomers,0.8398692810457516,2.35,Female - Gen X / Boomers,High Drain,Normal,40.17848084367908,Medium Risk
414,iPhone 12,iOS,270,5.0,1532,51,957,35,Male,3,306.4,Regular,5.29,0.6246736292428199,Millennials,0.9,2.55,Male - Millennials,High Drain,Normal,43.61900947804031,Medium Risk
415,Google Pixel 5,Android,116,2.0,1171,22,573,33,Female,2,585.5,Casual,5.27,0.4893253629376601,Millennials,0.9666666666666667,0.44,Female - Millennials,Low Drain,Normal,20.217594446669338,Low Risk
416,iPhone 12,iOS,98,2.3,608,24,394,56,Male,2,264.35,Casual,4.08,0.6480263157894737,Gen X / Boomers,0.7101449275362319,0.55,Male - Gen X / Boomers,Low Drain,Normal,19.67307435589374,Low Risk
417,Xiaomi Mi 11,Android,264,5.1,1293,52,737,27,Female,3,253.53,Regular,5.08,0.5699922660479505,Millennials,0.8627450980392158,2.65,Female - Millennials,Low Drain,Normal,41.61220130823655,Medium Risk
418,Samsung Galaxy S21,Android,572,11.7,2655,91,2481,57,Female,5,226.92,Addicted,6.29,0.9344632768361582,Gen X / Boomers,0.8148148148148149,10.65,Female - Gen X / Boomers,High Drain,Extreme,96.3835268989454,High Risk
419,Xiaomi Mi 11,Android,202,4.9,1549,43,964,27,Female,3,316.12,Regular,4.7,0.6223369916074887,Millennials,0.6870748299319728,2.11,Female - Millennials,High Drain,Normal,40.945534641569886,Medium Risk
420,iPhone 12,iOS,83,1.4,454,11,228,46,Male,1,324.29,Basic,7.55,0.5022026431718062,Gen X / Boomers,0.9880952380952381,0.15,Male - Gen X / Boomers,Low Drain,Normal,10.739287144573488,Low Risk
421,iPhone 12,iOS,32,1.4,416,12,198,56,Male,1,297.14,Basic,2.67,0.47596153846153844,Gen X / Boomers,0.380952380952381,0.17,Male - Gen X / Boomers,Low Drain,Normal,10.681884928580963,Low Risk
422,iPhone 12,iOS,168,3.2,716,38,414,43,Male,2,223.75,Casual,4.42,0.5782122905027933,Gen X / Boomers,0.8749999999999999,1.22,Male - Gen X / Boomers,Low Drain,Normal,27.1557869443332,Low Risk
423,iPhone 12,iOS,416,6.1,2115,71,1041,22,Female,4,346.72,Heavy,5.86,0.4921985815602837,Gen Z,1.1366120218579236,4.33,Female - Gen Z,High Drain,Normal,54.355493258576956,Medium Risk
424,Xiaomi Mi 11,Android,46,1.1,536,18,167,28,Female,1,487.27,Basic,2.56,0.31156716417910446,Millennials,0.6969696969696969,0.2,Female - Millennials,Low Drain,Normal,11.127619810439194,Low Risk
425,OnePlus 9,Android,201,5.0,1482,59,709,24,Male,3,296.4,Regular,3.41,0.4784075573549258,Gen Z,0.67,2.95,Male - Gen Z,Low Drain,Normal,43.06367641169403,Medium Risk
426,Samsung Galaxy S21,Android,130,2.8,1062,24,579,37,Male,2,379.29,Casual,5.42,0.5451977401129944,Millennials,0.7738095238095238,0.67,Male - Millennials,Low Drain,Normal,23.562408223201174,Low Risk
427,OnePlus 9,Android,98,2.4,747,36,403,44,Female,2,311.25,Casual,2.72,0.5394912985274432,Gen X / Boomers,0.6805555555555556,0.86,Female - Gen X / Boomers,Low Drain,Normal,23.750901081297556,Low Risk
428,OnePlus 9,Android,105,3.8,967,28,489,51,Male,2,254.47,Casual,3.75,0.5056876938986556,Gen X / Boomers,0.46052631578947373,1.06,Male - Gen X / Boomers,Low Drain,Normal,27.026565211587236,Low Risk
429,Xiaomi Mi 11,Android,94,2.3,1033,33,369,58,Male,2,449.13,Casual,2.85,0.35721200387221685,Gen X / Boomers,0.6811594202898551,0.76,Male - Gen X / Boomers,Low Drain,Normal,22.099986650647445,Low Risk
430,Xiaomi Mi 11,Android,540,10.1,2757,90,2180,37,Male,5,272.97,Addicted,6.0,0.7907145447950671,Millennials,0.8910891089108911,9.09,Male - Millennials,High Drain,Normal,87.13082365505272,High Risk
431,iPhone 12,iOS,266,5.5,1238,59,839,22,Male,3,225.09,Regular,4.51,0.6777059773828756,Gen Z,0.8060606060606061,3.24,Male - Gen Z,Low Drain,Normal,46.29221732745961,Medium Risk
432,iPhone 12,iOS,140,3.8,1137,36,506,53,Male,2,299.21,Casual,3.89,0.4450307827616535,Gen X / Boomers,0.6140350877192983,1.37,Male - Gen X / Boomers,Low Drain,Normal,29.6550527299426,Low Risk
433,Google Pixel 5,Android,534,10.4,2672,90,1702,51,Male,5,256.92,Addicted,5.93,0.6369760479041916,Gen X / Boomers,0.8557692307692307,9.36,Male - Gen X / Boomers,High Drain,Normal,82.38793218528902,High Risk
434,OnePlus 9,Android,46,2.0,309,15,116,42,Male,1,154.5,Basic,3.07,0.37540453074433655,Gen X / Boomers,0.38333333333333336,0.3,Male - Gen X / Boomers,Low Drain,Normal,12.605793619009479,Low Risk
435,iPhone 12,iOS,581,8.4,2591,99,2304,58,Male,5,308.45,Addicted,5.87,0.8892319567734466,Gen X / Boomers,1.1527777777777777,8.32,Male - Gen X / Boomers,High Drain,Normal,85.68121746095315,High Risk
436,Xiaomi Mi 11,Android,105,3.4,798,21,467,34,Female,2,234.71,Casual,5.0,0.5852130325814536,Millennials,0.5147058823529412,0.71,Female - Millennials,Low Drain,Normal,23.30770257642504,Low Risk
437,OnePlus 9,Android,221,4.4,1341,46,862,20,Male,3,304.77,Regular,4.8,0.6428038777032066,Gen Z,0.837121212121212,2.02,Male - Gen Z,Low Drain,Normal,38.96248831931651,Low Risk
438,iPhone 12,iOS,41,1.7,408,16,291,34,Male,1,240.0,Basic,2.56,0.7132352941176471,Millennials,0.4019607843137255,0.27,Male - Millennials,Low Drain,Normal,14.01134694967294,Low Risk
439,OnePlus 9,Android,105,3.0,728,24,343,52,Female,2,242.67,Casual,4.38,0.47115384615384615,Gen X / Boomers,0.5833333333333334,0.72,Female - Gen X / Boomers,Low Drain,Normal,21.393672406888268,Low Risk
440,Google Pixel 5,Android,123,3.9,915,39,468,18,Male,2,234.62,Casual,3.15,0.5114754098360655,Gen Z,0.5256410256410257,1.52,Male - Gen Z,Low Drain,Normal,30.440929114937923,Low Risk
441,Google Pixel 5,Android,260,5.7,1725,56,920,36,Female,3,302.63,Regular,4.64,0.5333333333333333,Millennials,0.7602339181286549,3.19,Female - Millennials,High Drain,Normal,47.02296088639701,Medium Risk
442,Samsung Galaxy S21,Android,223,5.7,1295,44,751,39,Male,3,227.19,Regular,5.07,0.57992277992278,Millennials,0.652046783625731,2.51,Male - Millennials,Low Drain,Normal,41.35616072620478,Medium Risk
443,Google Pixel 5,Android,66,1.1,505,17,218,33,Male,1,459.09,Basic,3.88,0.4316831683168317,Millennials,1.0,0.19,Male - Millennials,Low Drain,Normal,11.437324789747699,Low Risk
444,iPhone 12,iOS,231,4.0,1664,48,724,29,Female,3,416.0,Regular,4.81,0.43509615384615385,Millennials,0.9625,1.92,Female - Millennials,High Drain,Normal,36.57722600453878,Low Risk
445,iPhone 12,iOS,555,8.8,2540,97,2402,22,Male,5,288.64,Addicted,5.72,0.9456692913385827,Gen Z,1.0511363636363635,8.54,Male - Gen Z,High Drain,Normal,87.58590308370044,High Risk
446,Samsung Galaxy S21,Android,378,7.2,1859,61,1318,58,Male,4,258.19,Heavy,6.2,0.7089833243679398,Gen X / Boomers,0.875,4.39,Male - Gen X / Boomers,High Drain,Normal,58.31985048725137,Medium Risk
447,OnePlus 9,Android,546,8.8,2852,81,1641,24,Male,5,324.09,Addicted,6.74,0.5753856942496494,Gen Z,1.034090909090909,7.13,Male - Gen Z,High Drain,Normal,73.59444666933653,High Risk
448,Samsung Galaxy S21,Android,234,5.2,1604,58,919,58,Male,3,308.46,Regular,4.03,0.5729426433915212,Gen X / Boomers,0.75,3.02,Male - Gen X / Boomers,High Drain,Normal,45.95034040849019,Medium Risk
449,Samsung Galaxy S21,Android,152,3.0,617,22,306,22,Female,2,205.67,Casual,6.91,0.4959481361426256,Gen Z,0.8444444444444444,0.66,Female - Gen Z,Low Drain,Normal,20.343078360699508,Low Risk
450,Google Pixel 5,Android,34,1.2,518,10,170,20,Female,1,431.67,Basic,3.4,0.3281853281853282,Gen Z,0.4722222222222222,0.12,Female - Gen Z,Low Drain,Normal,9.072753971432384,Low Risk
451,Samsung Galaxy S21,Android,179,3.5,1114,30,466,56,Male,2,318.29,Casual,5.97,0.41831238779174146,Gen X / Boomers,0.8523809523809524,1.05,Male - Gen X / Boomers,Low Drain,Normal,26.356294219730344,Low Risk
452,OnePlus 9,Android,591,11.8,2953,92,1903,52,Male,5,250.25,Addicted,6.42,0.6444293938367761,Gen X / Boomers,0.8347457627118643,10.86,Male - Gen X / Boomers,High Drain,Extreme,90.07555733546923,High Risk
453,Samsung Galaxy S21,Android,120,3.3,734,35,583,26,Male,2,222.42,Casual,3.43,0.7942779291553134,Millennials,0.6060606060606061,1.16,Male - Millennials,Low Drain,Normal,28.610465892404218,Low Risk
454,Google Pixel 5,Android,88,1.3,557,13,164,43,Male,1,428.46,Basic,6.77,0.29443447037701975,Gen X / Boomers,1.1282051282051282,0.17,Male - Gen X / Boomers,Low Drain,Normal,10.243091710052063,Low Risk
455,iPhone 12,iOS,143,3.9,1160,24,398,45,Male,2,297.44,Casual,5.96,0.3431034482758621,Gen X / Boomers,0.6111111111111112,0.94,Male - Gen X / Boomers,Low Drain,Normal,25.054465358430114,Low Risk
456,iPhone 12,iOS,74,1.6,436,13,182,27,Female,1,272.5,Basic,5.69,0.41743119266055045,Millennials,0.7708333333333334,0.21,Female - Millennials,Low Drain,Normal,11.45935122146576,Low Risk
457,iPhone 12,iOS,74,1.6,587,15,275,27,Female,1,366.88,Basic,4.93,0.4684838160136286,Millennials,0.7708333333333334,0.24,Female - Millennials,Low Drain,Normal,13.182752636497131,Low Risk
458,OnePlus 9,Android,234,4.7,1707,55,871,46,Male,3,363.19,Regular,4.25,0.5102519039250146,Gen X / Boomers,0.8297872340425532,2.58,Male - Gen X / Boomers,High Drain,Normal,42.797890802296095,Medium Risk
459,iPhone 12,iOS,56,1.0,547,10,142,58,Female,1,547.0,Basic,5.6,0.2595978062157221,Gen X / Boomers,0.9333333333333333,0.1,Female - Gen X / Boomers,Low Drain,Normal,8.069683620344414,Low Risk
460,OnePlus 9,Android,174,2.4,639,37,545,50,Male,2,266.25,Casual,4.7,0.8528951486697965,Gen X / Boomers,1.2083333333333333,0.89,Male - Gen X / Boomers,Low Drain,Normal,25.759978641035907,Low Risk
461,Samsung Galaxy S21,Android,523,9.0,2696,91,1561,20,Female,5,299.56,Addicted,5.75,0.5790059347181009,Gen Z,0.9685185185185186,8.19,Female - Gen Z,High Drain,Normal,76.33026298224536,High Risk
462,Samsung Galaxy S21,Android,123,3.3,938,36,438,55,Male,2,284.24,Casual,3.42,0.4669509594882729,Gen X / Boomers,0.6212121212121212,1.19,Male - Gen X / Boomers,Low Drain,Normal,27.171405686824187,Low Risk
463,Samsung Galaxy S21,Android,216,5.9,1789,54,987,55,Male,3,303.22,Regular,4.0,0.5517048630519843,Gen X / Boomers,0.6101694915254237,3.19,Male - Gen X / Boomers,High Drain,Normal,47.888532906154055,Medium Risk
464,iPhone 12,iOS,290,4.6,1694,50,809,23,Male,3,368.26,Regular,5.8,0.47756788665879574,Gen Z,1.0507246376811594,2.3,Male - Gen Z,High Drain,Normal,40.20451208116407,Medium Risk
465,Xiaomi Mi 11,Android,68,1.3,583,10,281,26,Female,1,448.46,Basic,6.8,0.48198970840480276,Millennials,0.8717948717948717,0.13,Female - Millennials,Low Drain,Normal,10.739687625150182,Low Risk
466,OnePlus 9,Android,265,4.8,1770,51,723,55,Female,3,368.75,Regular,5.2,0.40847457627118644,Gen X / Boomers,0.920138888888889,2.45,Female - Gen X / Boomers,High Drain,Normal,40.14096916299559,Medium Risk
467,Samsung Galaxy S21,Android,414,7.3,2349,75,1092,51,Male,4,321.78,Heavy,5.52,0.4648786717752235,Gen X / Boomers,0.9452054794520549,5.48,Male - Gen X / Boomers,High Drain,Normal,60.18034975303698,Medium Risk
468,Google Pixel 5,Android,238,4.0,1414,47,661,41,Female,3,353.5,Regular,5.06,0.46746817538896746,Gen X / Boomers,0.9916666666666667,1.88,Female - Gen X / Boomers,Low Drain,Normal,35.51728741156054,Low Risk
469,Xiaomi Mi 11,Android,429,7.5,1921,61,1102,46,Male,4,256.13,Heavy,7.03,0.5736595523165018,Gen X / Boomers,0.9533333333333334,4.58,Male - Gen X / Boomers,High Drain,Normal,56.72473635028701,Medium Risk
470,Xiaomi Mi 11,Android,39,1.9,541,16,294,37,Male,1,284.74,Basic,2.44,0.5434380776340111,Millennials,0.34210526315789475,0.3,Male - Millennials,Low Drain,Normal,14.71405686824189,Low Risk
471,Samsung Galaxy S21,Android,248,4.6,1396,52,883,40,Male,3,303.48,Regular,4.77,0.6325214899713467,Millennials,0.8985507246376813,2.39,Male - Millennials,Low Drain,Normal,41.69963956748098,Medium Risk
472,Xiaomi Mi 11,Android,541,9.4,2452,93,1811,53,Female,5,260.85,Addicted,5.82,0.7385807504078303,Gen X / Boomers,0.9592198581560284,8.74,Female - Gen X / Boomers,High Drain,Normal,81.27326124682953,High Risk
473,Xiaomi Mi 11,Android,139,3.0,697,37,513,26,Female,2,232.33,Casual,3.76,0.7360114777618364,Millennials,0.7722222222222223,1.11,Female - Millennials,Low Drain,Normal,27.37551728741156,Low Risk
474,iPhone 12,iOS,289,5.0,1625,45,687,29,Male,3,325.0,Regular,6.42,0.4227692307692308,Millennials,0.9633333333333333,2.25,Male - Millennials,High Drain,Normal,38.556934988653055,Low Risk
475,Xiaomi Mi 11,Android,210,4.9,1657,55,765,49,Female,3,338.16,Regular,3.82,0.46167773083886543,Gen X / Boomers,0.7142857142857142,2.7,Female - Gen X / Boomers,High Drain,Normal,42.1910292350821,Medium Risk
476,Samsung Galaxy S21,Android,412,6.2,2201,68,1085,54,Female,4,355.0,Heavy,6.06,0.49295774647887325,Gen X / Boomers,1.10752688172043,4.22,Female - Gen X / Boomers,High Drain,Normal,54.308370044052865,Medium Risk
477,Google Pixel 5,Android,318,6.6,2089,77,1126,49,Female,4,316.52,Heavy,4.13,0.5390138822403063,Gen X / Boomers,0.8030303030303031,5.08,Female - Gen X / Boomers,High Drain,Normal,58.861567213990114,Medium Risk
478,iPhone 12,iOS,258,4.2,1315,44,762,59,Female,3,313.1,Regular,5.86,0.5794676806083651,Gen X / Boomers,1.0238095238095237,1.85,Female - Gen X / Boomers,Low Drain,Normal,36.488319316513156,Low Risk
479,OnePlus 9,Android,258,4.3,1759,59,718,41,Female,3,409.07,Regular,4.37,0.4081864695849915,Gen X / Boomers,1.0,2.54,Female - Gen X / Boomers,High Drain,Normal,40.838472834067545,Medium Risk
480,Samsung Galaxy S21,Android,189,4.8,1681,59,795,57,Male,3,350.21,Regular,3.2,0.4729327781082689,Gen X / Boomers,0.65625,2.83,Male - Gen X / Boomers,High Drain,Normal,43.4302496328928,Medium Risk
481,iPhone 12,iOS,155,2.4,954,39,441,51,Male,2,397.5,Casual,3.97,0.46226415094339623,Gen X / Boomers,1.076388888888889,0.94,Male - Gen X / Boomers,Low Drain,Normal,25.11653984781738,Low Risk
482,Samsung Galaxy S21,Android,528,10.4,2717,87,2140,34,Male,5,261.25,Addicted,6.07,0.7876334192123666,Millennials,0.8461538461538461,9.05,Male - Millennials,High Drain,Normal,86.74115605393139,High Risk
483,iPhone 12,iOS,549,11.1,2851,87,1814,56,Male,5,256.85,Addicted,6.31,0.6362679761487198,Gen X / Boomers,0.8243243243243243,9.66,Male - Gen X / Boomers,High Drain,Normal,85.15778934721666,High Risk
484,Xiaomi Mi 11,Android,78,1.6,470,18,230,49,Female,1,293.75,Basic,4.33,0.48936170212765956,Gen X / Boomers,0.8125,0.29,Female - Gen X / Boomers,Low Drain,Normal,13.551194767053799,Low Risk
485,iPhone 12,iOS,444,6.0,1873,61,1093,39,Female,4,312.17,Heavy,7.28,0.5835557928457021,Millennials,1.2333333333333334,3.66,Female - Millennials,High Drain,Normal,51.61660659458016,Medium Risk
486,Xiaomi Mi 11,Android,80,1.1,417,18,298,36,Male,1,379.09,Basic,4.44,0.7146282973621103,Millennials,1.212121212121212,0.2,Male - Millennials,Low Drain,Normal,12.701508476838875,Low Risk
487,iPhone 12,iOS,131,3.8,739,34,330,57,Female,2,194.47,Casual,3.85,0.4465493910690122,Gen X / Boomers,0.5745614035087719,1.29,Female - Gen X / Boomers,Low Drain,Normal,26.93445467894807,Low Risk
488,iPhone 12,iOS,228,4.4,1734,46,804,57,Female,3,394.09,Regular,4.96,0.46366782006920415,Gen X / Boomers,0.8636363636363635,2.02,Female - Gen X / Boomers,High Drain,Normal,38.26565211587238,Low Risk
489,Xiaomi Mi 11,Android,416,7.3,1882,62,1333,32,Female,4,257.81,Heavy,6.71,0.7082890541976621,Millennials,0.949771689497717,4.53,Female - Millennials,High Drain,Normal,59.13643038312642,Medium Risk
490,Google Pixel 5,Android,586,9.3,2403,94,2332,21,Male,5,258.39,Addicted,6.23,0.9704535996670828,Gen Z,1.050179211469534,8.74,Male - Gen Z,High Drain,Normal,87.50246963022293,High Risk
491,Google Pixel 5,Android,416,6.1,2279,71,1096,47,Male,4,373.61,Heavy,5.86,0.48091268100043877,Gen X / Boomers,1.1366120218579236,4.33,Male - Gen X / Boomers,High Drain,Normal,55.01628621011881,Medium Risk
492,iPhone 12,iOS,152,3.7,948,22,507,53,Female,2,256.22,Casual,6.91,0.5348101265822784,Gen X / Boomers,0.6846846846846846,0.81,Female - Gen X / Boomers,Low Drain,Normal,25.09130957148578,Low Risk
493,Xiaomi Mi 11,Android,87,1.5,594,19,198,36,Female,1,396.0,Basic,4.58,0.3333333333333333,Millennials,0.9666666666666667,0.28,Female - Millennials,Low Drain,Normal,13.136430383126417,Low Risk
494,OnePlus 9,Android,329,6.8,1892,69,1383,23,Male,4,278.24,Heavy,4.77,0.7309725158562368,Gen Z,0.8063725490196079,4.69,Male - Gen Z,High Drain,Normal,60.19169670270992,Medium Risk
495,Samsung Galaxy S21,Android,107,2.5,1176,24,545,29,Female,2,470.4,Casual,4.46,0.46343537414965985,Millennials,0.7133333333333334,0.6,Female - Millennials,Low Drain,Normal,22.153918034975305,Low Risk
496,Google Pixel 5,Android,493,10.9,2928,88,2116,57,Male,5,268.62,Addicted,5.6,0.7226775956284153,Gen X / Boomers,0.753822629969419,9.59,Male - Gen X / Boomers,High Drain,Normal,88.4225070084101,High Risk
497,iPhone 12,iOS,182,4.8,1500,51,807,43,Female,3,312.5,Regular,3.57,0.538,Gen X / Boomers,0.6319444444444444,2.45,Female - Gen X / Boomers,Low Drain,Normal,41.15018021625951,Medium Risk
498,iPhone 12,iOS,102,2.9,918,37,362,20,Female,2,316.55,Casual,2.76,0.39433551198257083,Gen Z,0.5862068965517241,1.07,Female - Gen Z,Low Drain,Normal,25.22800694166333,Low Risk
